,company,industry_code,industry_name,sector_code,sector_name
1466,Educomp Sol., 211,Computers - Education, 62,Computer Education
1467,Zee Learn, 211,Computers - Education, 62,Computer Education
1468,Compucom Soft., 211,Computers - Education, 62,Computer Education
1469,Everonn Educat., 211,Computers - Education, 62,Computer Education
1470,Usha Mart. Edu., 211,Computers - Education, 62,Computer Education
1471,NIIT, 211,Computers - Education, 62,Computer Education
1472,STG Lifecare, 211,Computers - Education, 62,Computer Education
1473,Aptech, 211,Computers - Education, 62,Computer Education
1474,CORE Education, 211,Computers - Education, 62,Computer Education
1475,Revathi Equipmnt, 51,Compressors / Drilling Equipment, 23,Capital Goods-Non Electrical Equipment
1476,Ingersoll-Rand, 51,Compressors / Drilling Equipment, 23,Capital Goods-Non Electrical Equipment
1477,Elgi Equipment, 51,Compressors / Drilling Equipment, 23,Capital Goods-Non Electrical Equipment
1478,GREENETH.RES&PRO, 233,Coke / Metalurgical Coke, 44,Mining & Mineral products
1479,Guj NRE Coke, 233,Coke / Metalurgical Coke, 44,Mining & Mineral products
1480,Tata Coffee, 41,Coffee, 9,Plantation & Plantation Products
1481,CCL Products, 41,Coffee, 9,Plantation & Plantation Products
1482,VST Inds., 69,Cigarettes, 33,Tobacco Products
1483,Golden Tobacco, 69,Cigarettes, 33,Tobacco Products
1484,ITC, 69,Cigarettes, 33,Tobacco Products
1485,Godfrey Phillips, 69,Cigarettes, 33,Tobacco Products
1486,Chemfab Alkalis, 70,Chlor-Alkali, 12,Chemicals
1487,Guj Alkalies, 70,Chlor-Alkali, 12,Chemicals
1488,Kanoria Chem., 70,Chlor-Alkali, 12,Chemicals
1489,Plastiblends (I), 38,Chemicals - Speciality - Medium / Small, 12,Chemicals
1490,Fineotex Chem, 38,Chemicals - Speciality - Medium / Small, 12,Chemicals
1491,Foseco India, 38,Chemicals - Speciality - Medium / Small, 12,Chemicals
1492,Omkar Spl.Chem., 38,Chemicals - Speciality - Medium / Small, 12,Chemicals
1493,DIC India, 38,Chemicals - Speciality - Medium / Small, 12,Chemicals
1494,Gulshan Polyols, 38,Chemicals - Speciality - Medium / Small, 12,Chemicals
1495,Poddar Pigments, 38,Chemicals - Speciality - Medium / Small, 12,Chemicals
1496,Panama Petrochem, 38,Chemicals - Speciality - Medium / Small, 12,Chemicals
1497,Adi Finechem, 38,Chemicals - Speciality - Medium / Small, 12,Chemicals
1498,Advance. Enzyme., 38,Chemicals - Speciality - Medium / Small, 12,Chemicals
1499,Himadri Specialt, 38,Chemicals - Speciality - Medium / Small, 12,Chemicals
1500,Jayant Agro Org., 40,Chemicals - Speciality - Large, 12,Chemicals
1501,Clariant Chemica, 40,Chemicals - Speciality - Large, 12,Chemicals
1502,NOCIL, 40,Chemicals - Speciality - Large, 12,Chemicals
1503,ARCL Organics, 276,Chemicals - Pentaerythritol / Formaldehyde, 12,Chemicals
1504,IVP, 86,Chemicals - Organic - Medium / Small, 12,Chemicals
1505,Jocil, 86,Chemicals - Organic - Medium / Small, 12,Chemicals
1506,Balaji Amines, 86,Chemicals - Organic - Medium / Small, 12,Chemicals
1507,Punjab Chemicals, 56,Chemicals - Organic - Large, 12,Chemicals
1508,Pidilite Inds., 56,Chemicals - Organic - Large, 12,Chemicals
1509,Godrej Inds., 56,Chemicals - Organic - Large, 12,Chemicals
1510,Alkyl Amines, 56,Chemicals - Organic - Large, 12,Chemicals
1511,Excel Inds., 56,Chemicals - Organic - Large, 12,Chemicals
1512,GeeCee Vent., 56,Chemicals - Organic - Large, 12,Chemicals
1513,Navin Fluo.Intl., 56,Chemicals - Organic - Large, 12,Chemicals
1514,Aarti Inds., 56,Chemicals - Organic - Large, 12,Chemicals
1515,I G Petrochems, 118,Chemicals - Maleic Anhydride / Phthalic Anhydride, 12,Chemicals
1516,Thirumalai Chem., 118,Chemicals - Maleic Anhydride / Phthalic Anhydride, 12,Chemicals
1517,Tata Chemicals, 116,Chemicals - Inorganic - Medium / Small, 12,Chemicals
1518,Vivimed Labs., 116,Chemicals - Inorganic - Medium / Small, 12,Chemicals
1519,Vishnu Chemicals, 116,Chemicals - Inorganic - Medium / Small, 12,Chemicals
1520,Sr.Rayala.Hypo, 116,Chemicals - Inorganic - Medium / Small, 12,Chemicals
1521,TECIL Chemical, 116,Chemicals - Inorganic - Medium / Small, 12,Chemicals
1522,Sharda Cropchem, 116,Chemicals - Inorganic - Medium / Small, 12,Chemicals
1523,Shri Aster Silic, 116,Chemicals - Inorganic - Medium / Small, 12,Chemicals
1524,Camlin Fine, 116,Chemicals - Inorganic - Medium / Small, 12,Chemicals
1525,Alkali Metals, 116,Chemicals - Inorganic - Medium / Small, 12,Chemicals
1526,S H Kelkar & Co., 269,Chemicals - Inorganic - Large, 12,Chemicals
1527,Sterling Biotech, 188,Chemicals - Gelatine, 12,Chemicals
1528,Deepak Nitrite, 47,Chemicals - Benzene-based, 12,Chemicals
1529,Hind.Organ.Chem., 47,Chemicals - Benzene-based, 12,Chemicals
1530,India Glycols, 162,Chemicals - Alcohol-based, 12,Chemicals
1531,IOL Chemicals, 162,Chemicals - Alcohol-based, 12,Chemicals
1532,Somany Ceramics, 109,Ceramics - Tiles, 45,Ceramic Products
1533,Decolight Cera., 109,Ceramics - Tiles, 45,Ceramic Products
1534,Regency Ceramics, 109,Ceramics - Tiles, 45,Ceramic Products
1535,Murudesh Ceramic, 109,Ceramics - Tiles, 45,Ceramic Products
1536,Nitco, 109,Ceramics - Tiles, 45,Ceramic Products
1537,Asian Granito, 109,Ceramics - Tiles, 45,Ceramic Products
1538,Kajaria Ceramics, 109,Ceramics - Tiles, 45,Ceramic Products
1539,Orient Bell, 109,Ceramics - Tiles, 45,Ceramic Products
1540,Euro Ceramics, 76,Ceramics - Sanitaryware / Others, 45,Ceramic Products
1541,HSIL, 76,Ceramics - Sanitaryware / Others, 35,Sanitaryware
1542,Cera Sanitary., 76,Ceramics - Sanitaryware / Others, 45,Ceramic Products
1543,Visaka Inds., 55,Cement Products, 28,Cement - Products
1544,Everest Inds., 55,Cement Products, 28,Cement - Products
1545,Star Ferro Cem., 55,Cement Products, 28,Cement - Products
1546,Indian Hume Pipe, 55,Cement Products, 28,Cement - Products
1547,Hil Ltd, 55,Cement Products, 28,Cement - Products
1548,BIGBLOC Const., 55,Cement Products, 28,Cement - Products
1549,Ramco Inds., 55,Cement Products, 28,Cement - Products
1550,Deccan Cements, 46,Cement - Mini - South India, 0,Cement
1551,NCL Inds., 46,Cement - Mini - South India, 0,Cement
1552,Kakatiya Cement, 46,Cement - Mini - South India, 0,Cement
1553,Sagar Cements, 46,Cement - Mini - South India, 0,Cement
1554,Barak Valley, 100,Cement - Mini - North India, 0,Cement
1555,OCL India, 100,Cement - Mini - North India, 0,Cement
1556,K C P, 3,Cement - Major - South India, 0,Cement
1557,The Ramco Cement, 3,Cement - Major - South India, 0,Cement
1558,Andhra Cements, 3,Cement - Major - South India, 0,Cement
1559,Orient Cement, 3,Cement - Major - South India, 0,Cement
1560,Dalmia Bhar., 3,Cement - Major - South India, 0,Cement
1561,India Cements, 3,Cement - Major - South India, 0,Cement
1562,Shree Cement, 0,Cement - Major - North India, 0,Cement
1563,JK Lakshmi Cem., 0,Cement - Major - North India, 0,Cement
1564,ACC, 0,Cement - Major - North India, 0,Cement
1565,Guj. Sidhee Cem., 0,Cement - Major - North India, 0,Cement
1566,Century Textiles, 0,Cement - Major - North India, 0,Cement
1567,Prism Cement, 0,Cement - Major - North India, 0,Cement
1568,UltraTech Cem., 0,Cement - Major - North India, 0,Cement
1569,J K Cements, 0,Cement - Major - North India, 0,Cement
1570,Ambuja Cem., 0,Cement - Major - North India, 0,Cement
1571,Sanghi Inds., 0,Cement - Major - North India, 0,Cement
1572,Burnpur Cement, 0,Cement - Major - North India, 0,Cement
1573,Heidelberg Cem., 0,Cement - Major - North India, 0,Cement
1574,Mangalam Cement, 0,Cement - Major - North India, 0,Cement
1575,Birla Corpn., 0,Cement - Major - North India, 0,Cement
1576,Nelcast, 265,Castings - Steel / Alloy, 19,"Castings, Forgings & Fastners"
1577,AIA Engg., 265,Castings - Steel / Alloy, 19,"Castings, Forgings & Fastners"
1578,Jayaswal Neco, 50,Castings - Grey Iron, 19,"Castings, Forgings & Fastners"
1579,Krishna Engg., 50,Castings - Grey Iron, 19,"Castings, Forgings & Fastners"
1580,Hinduja Foundrie, 50,Castings - Grey Iron, 19,"Castings, Forgings & Fastners"
1581,Electrost.Cast., 50,Castings - Grey Iron, 19,"Castings, Forgings & Fastners"
1582,Phillips Carbon, 101,Carbon Black, 12,Chemicals
1583,Oriental Carbon, 101,Carbon Black, 12,Chemicals
1584,Bhagyanagar Ind, 138,Cables - Telephone, 29,Cables
1585,Sterlite Tech., 138,Cables - Telephone, 29,Cables
1586,Vindhya Telelink, 138,Cables - Telephone, 29,Cables
1587,CMI, 138,Cables - Telephone, 29,Cables
1588,Nicco Corpn., 138,Cables - Telephone, 29,Cables
1589,Surana Telecom, 138,Cables - Telephone, 29,Cables
1590,Birla Cable, 138,Cables - Telephone, 29,Cables
1591,Aksh Optifibre, 138,Cables - Telephone, 29,Cables
1592,T N Telecom., 138,Cables - Telephone, 29,Cables
1593,Shilpi Cable, 138,Cables - Telephone, 29,Cables
1594,Cords Cable, 227,Cables - Power - Medium / Small, 29,Cables
1595,Diamond Power, 227,Cables - Power - Medium / Small, 29,Cables
1596,Paramount Comm., 227,Cables - Power - Medium / Small, 29,Cables
1597,KEI Inds., 57,Cables - Power - Large, 29,Cables
1598,Universal Cables, 57,Cables - Power - Large, 29,Cables
1599,Finolex Cables, 57,Cables - Power - Large, 29,Cables
1600,Globus Spirits, 147,Breweries, 51,Alcoholic Beverages
1601,Ravikumar Distll, 147,Breweries, 51,Alcoholic Beverages
1602,United Breweries, 147,Breweries, 51,Alcoholic Beverages
1603,IFB Agro Inds., 147,Breweries, 51,Alcoholic Beverages
1604,Celestial Biolab, 260,Biotechnology, 2,Pharmaceuticals
1605,Biocon, 260,Biotechnology, 2,Pharmaceuticals
1606,Panacea Biotec, 260,Biotechnology, 2,Pharmaceuticals
1607,Syngene Intl., 260,Biotechnology, 2,Pharmaceuticals
1608,NRB Indl Bearing, 216,Bearings - Medium / Small, 71,Bearings
1609,Menon Bearings, 216,Bearings - Medium / Small, 10,Auto Ancillaries
1610,NRB Bearings, 11,Bearings - Large, 10,Auto Ancillaries
1611,SKF India, 11,Bearings - Large, 10,Auto Ancillaries
1612,Fag Bearings, 11,Bearings - Large, 10,Auto Ancillaries
1613,Timken India, 11,Bearings - Large, 10,Auto Ancillaries
1614,Allahabad Bank, 178,Banks - Public Sector, 58,Banks
1615,Andhra Bank, 178,Banks - Public Sector, 58,Banks
1616,United Bank (I), 178,Banks - Public Sector, 58,Banks
1617,UCO Bank, 178,Banks - Public Sector, 58,Banks
1618,I O B, 178,Banks - Public Sector, 58,Banks
1619,Union Bank (I), 178,Banks - Public Sector, 58,Banks
1620,Vijaya Bank, 178,Banks - Public Sector, 58,Banks
1621,IDBI Bank, 178,Banks - Public Sector, 58,Banks
1622,Bank of Maha, 178,Banks - Public Sector, 58,Banks
1623,J & K Bank, 178,Banks - Public Sector, 58,Banks
1624,Pun. & Sind Bank, 178,Banks - Public Sector, 58,Banks
1625,Dena Bank, 178,Banks - Public Sector, 58,Banks
1626,Syndicate Bank, 178,Banks - Public Sector, 58,Banks
1627,S B T, 178,Banks - Public Sector, 58,Banks
1628,Corporation Bank, 178,Banks - Public Sector, 58,Banks
1629,Central Bank, 178,Banks - Public Sector, 58,Banks
1630,Bank of Baroda, 178,Banks - Public Sector, 58,Banks
1631,Bank of India, 178,Banks - Public Sector, 58,Banks
1632,Canara Bank, 178,Banks - Public Sector, 58,Banks
1633,Punjab Natl.Bank, 178,Banks - Public Sector, 58,Banks
1634,Oriental Bank, 178,Banks - Public Sector, 58,Banks
1635,Indian Bank, 178,Banks - Public Sector, 58,Banks
1636,St Bk of Mysore, 178,Banks - Public Sector, 58,Banks
1637,St Bk of India, 178,Banks - Public Sector, 58,Banks
1638,St Bk of Bikaner, 178,Banks - Public Sector, 58,Banks
1639,IndusInd Bank, 201,Banks - Private Sector, 58,Banks
1640,South Ind.Bank, 201,Banks - Private Sector, 58,Banks
1641,Karur Vysya Bank, 201,Banks - Private Sector, 58,Banks
1642,Dhanlaxmi Bank, 201,Banks - Private Sector, 58,Banks
1643,ICICI Bank, 201,Banks - Private Sector, 58,Banks
1644,IDFC Bank, 201,Banks - Private Sector, 58,Banks
1645,DCB Bank, 201,Banks - Private Sector, 58,Banks
1646,Kotak Mah. Bank, 201,Banks - Private Sector, 58,Banks
1647,City Union Bank, 201,Banks - Private Sector, 58,Banks
1648,Lak. Vilas Bank, 201,Banks - Private Sector, 58,Banks
1649,Axis Bank, 201,Banks - Private Sector, 58,Banks
1650,HDFC Bank, 201,Banks - Private Sector, 58,Banks
1651,RBL Bank, 201,Banks - Private Sector, 58,Banks
1652,Karnataka Bank, 201,Banks - Private Sector, 58,Banks
1653,Yes Bank, 201,Banks - Private Sector, 58,Banks
1654,Federal Bank, 201,Banks - Private Sector, 58,Banks
1655,Hind.Motors, 75,Automobiles - passenger cars, 6,Automobile
1656,M & M, 75,Automobiles - passenger cars, 6,Automobile
1657,Maruti Suzuki, 75,Automobiles - passenger cars, 6,Automobile
1658,Escorts, 53,Automobiles - Tractors, 6,Automobile
1659,HMT, 53,Automobiles - Tractors, 6,Automobile
1660,VST Till. Tract., 53,Automobiles - Tractors, 6,Automobile
1661,Atul Auto, 92,Automobiles - Scooters and 3-Wheelers, 6,Automobile
1662,Bajaj Auto, 92,Automobiles - Scooters and 3-Wheelers, 6,Automobile
1663,LML, 92,Automobiles - Scooters and 3-Wheelers, 6,Automobile
1664,Mah. Scooters, 92,Automobiles - Scooters and 3-Wheelers, 6,Automobile
1665,Hero Motocorp, 73,Automobiles - Motorcycles / Mopeds, 6,Automobile
1666,TVS Motor Co., 73,Automobiles - Motorcycles / Mopeds, 6,Automobile
1667,Eicher Motors, 7,Automobiles - LCVs/HCVs, 6,Automobile
1668,SML ISUZU, 7,Automobiles - LCVs/HCVs, 6,Automobile
1669,Ashok Leyland, 7,Automobiles - LCVs/HCVs, 6,Automobile
1670,Tata Motors, 7,Automobiles - LCVs/HCVs, 6,Automobile
1671,Steel Str. Wheel, 125,Auto Ancillaries - Wheels, 10,Auto Ancillaries
1672,Wheels India, 125,Auto Ancillaries - Wheels, 10,Auto Ancillaries
1673,Jullundur Motor, 191,Auto Ancillaries - Trading, 10,Auto Ancillaries
1674,India Motor Part, 191,Auto Ancillaries - Trading, 10,Auto Ancillaries
1675,Jamna Auto Inds., 165,Auto Ancillaries - Springs, 10,Auto Ancillaries
1676,Munjal Showa, 61,Auto Ancillaries - Shock Absorbers, 10,Auto Ancillaries
1677,Gabriel India, 61,Auto Ancillaries - Shock Absorbers, 10,Auto Ancillaries
1678,Omax Autos, 166,Auto Ancillaries - Sheet Metal, 10,Auto Ancillaries
1679,Automotive Stamp, 166,Auto Ancillaries - Sheet Metal, 10,Auto Ancillaries
1680,Jay Bharat Mar., 166,Auto Ancillaries - Sheet Metal, 10,Auto Ancillaries
1681,Castex Tech, 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1682,WABCO India, 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1683,Precision Camshf, 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1684,JBM Auto, 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1685,Fiem Inds., 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1686,Talbros Auto., 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1687,L G Balakrishnan, 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1688,Remsons Inds., 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1689,Rico Auto Inds, 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1690,Shivam Autotech, 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1691,Subros, 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1692,Munjal Auto Inds, 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1693,PPAP Automotive, 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1694,Sharda Motor, 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1695,Lumax Auto Tech., 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1696,Lumax Auto.Sys., 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1697,Endurance Tech., 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1698,Harita Seating, 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1699,Alicon Cast., 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1700,Autoline Inds., 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1701,Suprajit Engg., 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1702,Banco Products, 115,Auto Ancillaries - Others, 10,Auto Ancillaries
1703,Phoenix Lamps, 142,Auto Ancillaries - Lamps, 10,Auto Ancillaries
1704,Autolite (I), 142,Auto Ancillaries - Lamps, 10,Auto Ancillaries
1705,Lumax Inds., 142,Auto Ancillaries - Lamps, 10,Auto Ancillaries
1706,Minda Corp, 190,Auto Ancillaries - Instruments, 10,Auto Ancillaries
1707,Pricol, 190,Auto Ancillaries - Instruments, 10,Auto Ancillaries
1708,JMT Auto, 23,Auto Ancillaries - Gears, 10,Auto Ancillaries
1709,Sona Koyo Steer., 23,Auto Ancillaries - Gears, 10,Auto Ancillaries
1710,Shanthi Gears, 23,Auto Ancillaries - Gears, 10,Auto Ancillaries
1711,Bharat Gears, 23,Auto Ancillaries - Gears, 10,Auto Ancillaries
1712,The Hi-Tech Gear, 23,Auto Ancillaries - Gears, 10,Auto Ancillaries
1713,Sundaram Brake, 78,Auto Ancillaries - Friction Materials, 10,Auto Ancillaries
1714,Hind.Composites, 78,Auto Ancillaries - Friction Materials, 10,Auto Ancillaries
1715,Rane Brake Lin., 78,Auto Ancillaries - Friction Materials, 10,Auto Ancillaries
1716,Bosch, 65,Auto Ancillaries - Engine Parts, 10,Auto Ancillaries
1717,Shriram Pistons, 65,Auto Ancillaries - Engine Parts, 10,Auto Ancillaries
1718,Rane Engine Val., 65,Auto Ancillaries - Engine Parts, 10,Auto Ancillaries
1719,Federal-Mogul Go, 65,Auto Ancillaries - Engine Parts, 10,Auto Ancillaries
1720,Ucal Fuel Sys., 65,Auto Ancillaries - Engine Parts, 10,Auto Ancillaries
1721,India Nipp.Elec., 189,Auto Ancillaries - Electrical, 10,Auto Ancillaries
1722,Motherson Sumi, 189,Auto Ancillaries - Electrical, 10,Auto Ancillaries
1723,Minda Inds., 189,Auto Ancillaries - Electrical, 10,Auto Ancillaries
1724,Setco Automotive, 37,Auto Ancillaries - Clutches, 10,Auto Ancillaries
1725,Clutch Auto, 37,Auto Ancillaries - Clutches, 10,Auto Ancillaries
1726,ANG Inds, 112,Auto Ancillaries - Brakes, 10,Auto Ancillaries
1727,Amtek Auto, 112,Auto Ancillaries - Brakes, 10,Auto Ancillaries
1728,Sundaram Clayton, 112,Auto Ancillaries - Brakes, 10,Auto Ancillaries
1729,PAE, 35,Auto Ancillaries - Batteries, 10,Auto Ancillaries
1730,Amara Raja Batt., 35,Auto Ancillaries - Batteries, 10,Auto Ancillaries
1731,Exide Inds., 35,Auto Ancillaries - Batteries, 10,Auto Ancillaries
1732,GNA Axles, 128,Auto Ancillaries - Axles / Shafts, 10,Auto Ancillaries
1733,Automotive Axles, 128,Auto Ancillaries - Axles / Shafts, 10,Auto Ancillaries
1734,Rane (Madras), 128,Auto Ancillaries - Axles / Shafts, 10,Auto Ancillaries
1735,Vimta Labs, 228,Analytical Laboratory Equipment, 11,Miscellaneous
1736,Ashco Niulab Ind, 228,Analytical Laboratory Equipment, 11,Miscellaneous
1737,Goa Carbon, 64,Aluminium Chemicals, 12,Chemicals
1738,Parekh Aluminex, 258,Aluminium - Sheets / Coils / Wires / Others, 36,Non Ferrous Metals
1739,Globus Corp., 258,Aluminium - Sheets / Coils / Wires / Others, 36,Non Ferrous Metals
1740,Ess Dee Alumin., 258,Aluminium - Sheets / Coils / Wires / Others, 36,Non Ferrous Metals
1741,Century Extrus., 184,Aluminium - Extrusions, 36,Non Ferrous Metals
1742,Maan Aluminium, 184,Aluminium - Extrusions, 36,Non Ferrous Metals
1743,Natl. Aluminium, 77,Aluminium, 36,Non Ferrous Metals
1744,Manaksia Alumi., 77,Aluminium, 36,Non Ferrous Metals
1745,Hindalco Inds., 77,Aluminium, 36,Non Ferrous Metals
1746,Fedders Lloyd, 27,Air-conditioners, 14,Consumer Durables
1747,Lloyd Electric, 27,Air-conditioners, 14,Consumer Durables
1748,Johnson Con. Hit, 27,Air-conditioners, 14,Consumer Durables
1749,Blue Star, 27,Air-conditioners, 14,Consumer Durables
1750,Wendt India, 32,Abrasives and Grinding Wheels, 23,Capital Goods-Non Electrical Equipment
1751,Carborundum Uni., 32,Abrasives and Grinding Wheels, 23,Capital Goods-Non Electrical Equipment
1752,Grindwell Norton, 32,Abrasives and Grinding Wheels, 23,Capital Goods-Non Electrical Equipment
1753,Orient Abrasives, 32,Abrasives and Grinding Wheels, 23,Capital Goods-Non Electrical Equipment
